dataset,confounder,arm,item,eta2,n
ctrpv2,OncotreeLineage,expression,STK25,0.22626371592400804,815
ctrpv2,OncotreeLineage,expression,STMN1,0.18461139471498264,815
ctrpv2,OncotreeLineage,expression,STX1A,0.4105144197330655,815
ctrpv2,OncotreeLineage,expression,STX4,0.12281377396642751,815
ctrpv2,OncotreeLineage,expression,STXBP1,0.31505301992424123,815
ctrpv2,OncotreeLineage,expression,STXBP2,0.4881968550761284,815
ctrpv2,OncotreeLineage,expression,SUPV3L1,0.13162417918234942,815
ctrpv2,OncotreeLineage,expression,SUZ12,0.23274565463577992,815
ctrpv2,OncotreeLineage,expression,SYK,0.31762615481591155,815
ctrpv2,OncotreeLineage,expression,SYNE2,0.3064465647475093,815
ctrpv2,OncotreeLineage,expression,SYNGR3,0.1283590662018892,815
ctrpv2,OncotreeLineage,expression,SYPL1,0.19615125781421,815
ctrpv2,OncotreeLineage,expression,TACC3,0.12213967035869112,815
ctrpv2,OncotreeLineage,expression,TARBP1,0.15738482228309644,815
ctrpv2,OncotreeLineage,expression,TASP1,0.11835133757501189,815
ctrpv2,OncotreeLineage,expression,TATDN2,0.20490422641099842,815
ctrpv2,OncotreeLineage,expression,TBC1D9B,0.13977423073099193,815
ctrpv2,OncotreeLineage,expression,TBP,0.15749831046928223,815
ctrpv2,OncotreeLineage,expression,TBPL1,0.11552445684806412,815
ctrpv2,OncotreeLineage,expression,TBX2,0.5453036943270088,815
ctrpv2,OncotreeLineage,expression,TBXA2R,0.22707169702140143,815
ctrpv2,OncotreeLineage,expression,TCEA2,0.3072824249839657,815
ctrpv2,OncotreeLineage,expression,TCERG1,0.18061530531670822,815
ctrpv2,OncotreeLineage,expression,TCFL5,0.11733865475975665,815
ctrpv2,OncotreeLineage,expression,TCTN1,0.3187345284503643,815
ctrpv2,OncotreeLineage,expression,TENT4A,0.15082077099166447,815
ctrpv2,OncotreeLineage,expression,TERF2IP,0.3323464010419574,815
ctrpv2,OncotreeLineage,expression,TERT,0.26782259953422505,815
ctrpv2,OncotreeLineage,expression,TES,0.3180003247699353,815
ctrpv2,OncotreeLineage,expression,TESK1,0.16375514356719006,815
ctrpv2,OncotreeLineage,expression,TEX10,0.12088363872788835,815
ctrpv2,OncotreeLineage,expression,TFAP2A,0.4843971156121722,815
ctrpv2,OncotreeLineage,expression,TFDP1,0.07844219908783959,815
ctrpv2,OncotreeLineage,expression,TGFB3,0.21869041595117142,815
ctrpv2,OncotreeLineage,expression,TGFBR1,0.20294732564713025,815
ctrpv2,OncotreeLineage,expression,TGFBR2,0.22445454460905037,815
ctrpv2,OncotreeLineage,expression,THAP11,0.1928146056054184,815
ctrpv2,OncotreeLineage,expression,TIAM1,0.2372432058104725,815
ctrpv2,OncotreeLineage,expression,TICAM1,0.04560776868472048,815
ctrpv2,OncotreeLineage,expression,TIMELESS,0.20780725265451444,815
ctrpv2,OncotreeLineage,expression,TIMM22,0.21175019586077315,815
ctrpv2,OncotreeLineage,expression,TIMM9,0.14366688103120603,815
ctrpv2,OncotreeLineage,expression,TIMP2,0.43178076071046084,815
ctrpv2,OncotreeLineage,expression,TIPARP,0.2246142856930136,815
ctrpv2,OncotreeLineage,expression,TJP1,0.7847923500051647,815
ctrpv2,OncotreeLineage,expression,TLCD3A,0.46497370609853783,815
ctrpv2,OncotreeLineage,expression,TLE1,0.4449365675884482,815
ctrpv2,OncotreeLineage,expression,TLK2,0.13727356490650552,815
ctrpv2,OncotreeLineage,expression,TLR4,0.24708312609437325,815
ctrpv2,OncotreeLineage,expression,TM9SF2,0.16202595410489995,815
ctrpv2,OncotreeLineage,expression,TM9SF3,0.18207048046063043,815
ctrpv2,OncotreeLineage,expression,TMCO1,0.07794603990611669,815
ctrpv2,OncotreeLineage,expression,TMED10,0.23323603947687047,815
ctrpv2,OncotreeLineage,expression,TMEM109,0.13370716956363932,815
ctrpv2,OncotreeLineage,expression,TMEM45B,0.42761728520198383,815
ctrpv2,OncotreeLineage,expression,TMEM50A,0.15225197903931106,815
ctrpv2,OncotreeLineage,expression,TMEM97,0.16194563362706646,815
ctrpv2,OncotreeLineage,expression,TNFRSF21,0.4665022533391722,815
ctrpv2,OncotreeLineage,expression,TNIP1,0.14899297188200547,815
ctrpv2,OncotreeLineage,expression,TOMM34,0.1846214570425393,815
ctrpv2,OncotreeLineage,expression,TOP1,0.14957714521308754,815
ctrpv2,OncotreeLineage,expression,TOP2A,0.12455780364855983,815
ctrpv2,OncotreeLineage,expression,TOP2B,0.3445504091121188,815
ctrpv2,OncotreeLineage,expression,TOPBP1,0.20723456585497624,815
ctrpv2,OncotreeLineage,expression,TOR1A,0.15813212521062223,815
ctrpv2,OncotreeLineage,expression,TP53,0.07763016664487082,815
ctrpv2,OncotreeLineage,expression,TP53BP1,0.1805466249353805,815
ctrpv2,OncotreeLineage,expression,TP53BP2,0.16463042486688292,815
ctrpv2,OncotreeLineage,expression,TPD52L2,0.2919176942573378,815
ctrpv2,OncotreeLineage,expression,TPM1,0.6461483670963462,815
ctrpv2,OncotreeLineage,expression,TRAK2,0.3140153347154969,815
ctrpv2,OncotreeLineage,expression,TRAM2,0.27537523045402584,815
ctrpv2,OncotreeLineage,expression,TRAP1,0.16667199677729203,815
ctrpv2,OncotreeLineage,expression,TRAPPC3,0.21829475622075106,815
ctrpv2,OncotreeLineage,expression,TRAPPC6A,0.25261266634901847,815
ctrpv2,OncotreeLineage,expression,TRIB1,0.15095472641857874,815
ctrpv2,OncotreeLineage,expression,TRIB3,0.10307331612303125,815
ctrpv2,OncotreeLineage,expression,TRIM13,0.18853041194930412,815
ctrpv2,OncotreeLineage,expression,TRIM2,0.5001443139227838,815
ctrpv2,OncotreeLineage,expression,TRIO,0.3949957738846222,815
ctrpv2,OncotreeLineage,expression,TRPC6,0.07183735223453741,815
ctrpv2,OncotreeLineage,expression,TRPV4,0.2994829513044727,815
ctrpv2,OncotreeLineage,expression,TSEN2,0.20015774918093354,815
ctrpv2,OncotreeLineage,expression,TSKU,0.5077185333608257,815
ctrpv2,OncotreeLineage,expression,TSPAN3,0.3215038674444393,815
ctrpv2,OncotreeLineage,expression,TSPAN4,0.5057564560859564,815
ctrpv2,OncotreeLineage,expression,TTK,0.06265771589054903,815
ctrpv2,OncotreeLineage,expression,TUBB6,0.43780620249553354,815
ctrpv2,OncotreeLineage,expression,TXLNA,0.16278890925921696,815
ctrpv2,OncotreeLineage,expression,TXN,0.23311313320382548,815
ctrpv2,OncotreeLineage,expression,TXNDC9,0.18460599073393574,815
ctrpv2,OncotreeLineage,expression,TXNL4B,0.12059261319023262,815
ctrpv2,OncotreeLineage,expression,TXNRD1,0.3740371107761453,815
ctrpv2,OncotreeLineage,expression,TYMS,0.20286036635751092,815
ctrpv2,OncotreeLineage,expression,UBA1,0.1685794512929335,815
ctrpv2,OncotreeLineage,expression,UBE2C,0.11104614123312652,815
ctrpv2,OncotreeLineage,expression,UBE2J1,0.36590346115941946,815
ctrpv2,OncotreeLineage,expression,UBE2L6,0.22021896853071501,815
ctrpv2,OncotreeLineage,expression,UBE2T,0.1795172563356567,815
ctrpv2,OncotreeLineage,expression,UBE3B,0.09787588671912657,815
ctrpv2,OncotreeLineage,expression,UBE3C,0.21585264751218844,815
ctrpv2,OncotreeLineage,expression,UBR7,0.18208942391426244,815
ctrpv2,OncotreeLineage,expression,UFM1,0.09871374972501415,815
ctrpv2,OncotreeLineage,expression,UGCG,0.39778202682227315,815
ctrpv2,OncotreeLineage,expression,UGDH,0.31484502634428213,815
ctrpv2,OncotreeLineage,expression,USP1,0.14162037577098566,815
ctrpv2,OncotreeLineage,expression,USP10,0.10318854748384733,815
ctrpv2,OncotreeLineage,expression,USP13,0.17635966588012206,815
ctrpv2,OncotreeLineage,expression,USP14,0.08237880477046255,815
ctrpv2,OncotreeLineage,expression,USP22,0.15079343431573927,815
ctrpv2,OncotreeLineage,expression,USP5,0.1140643399624754,815
ctrpv2,OncotreeLineage,expression,USP6NL,0.11648628130478718,815
ctrpv2,OncotreeLineage,expression,USP7,0.2599820472743802,815
ctrpv2,OncotreeLineage,expression,VAPB,0.32210361512306135,815
ctrpv2,OncotreeLineage,expression,VAT1,0.39517575566966046,815
ctrpv2,OncotreeLineage,expression,VAV3,0.16564269608802634,815
ctrpv2,OncotreeLineage,expression,VCP,0.17129048266017619,815
ctrpv2,OncotreeLineage,expression,VDAC1,0.1535447398323484,815
ctrpv2,OncotreeLineage,expression,VDAC2,0.1429145139800204,815
ctrpv2,OncotreeLineage,expression,VDR,0.19591563063916165,815
ctrpv2,OncotreeLineage,expression,VGLL4,0.13843303176777075,815
ctrpv2,OncotreeLineage,expression,VPS28,0.11406411816710109,815
ctrpv2,OncotreeLineage,expression,VPS72,0.19523260975252435,815
ctrpv2,OncotreeLineage,expression,WASF3,0.2374229329932202,815
ctrpv2,OncotreeLineage,expression,WDR7,0.28210217348846983,815
ctrpv2,OncotreeLineage,expression,WDTC1,0.20635415313388528,815
ctrpv2,OncotreeLineage,expression,WEE1,0.1321623680428777,815
ctrpv2,OncotreeLineage,expression,WFS1,0.4587178025399183,815
ctrpv2,OncotreeLineage,expression,WIPF2,0.12573633154284125,815
ctrpv2,OncotreeLineage,expression,XBP1,0.13874455509951908,815
ctrpv2,OncotreeLineage,expression,XIAP,0.14376307300877295,815
ctrpv2,OncotreeLineage,expression,XPNPEP1,0.09136000733463118,815
ctrpv2,OncotreeLineage,expression,XPO1,0.0919515432305479,815
ctrpv2,OncotreeLineage,expression,XPO7,0.14840401182941884,815
ctrpv2,OncotreeLineage,expression,YES1,0.5360009020802079,815
ctrpv2,OncotreeLineage,expression,YKT6,0.32292701086890696,815
ctrpv2,OncotreeLineage,expression,YME1L1,0.098523410912106,815
ctrpv2,OncotreeLineage,expression,YTHDF1,0.1449900938885377,815
ctrpv2,OncotreeLineage,expression,ZDHHC6,0.11649550642000785,815
ctrpv2,OncotreeLineage,expression,ZFP36,0.21647133671127425,815
ctrpv2,OncotreeLineage,expression,ZMIZ1,0.17626119466702986,815
ctrpv2,OncotreeLineage,expression,ZMYM2,0.1201503314405727,815
ctrpv2,OncotreeLineage,expression,ZNF131,0.10736500041319536,815
ctrpv2,OncotreeLineage,expression,ZNF274,0.16008581044961082,815
ctrpv2,OncotreeLineage,expression,ZNF318,0.12316038898302006,815
ctrpv2,OncotreeLineage,expression,ZNF395,0.06361181896795888,815
ctrpv2,OncotreeLineage,expression,ZNF451,0.14225738769790142,815
ctrpv2,OncotreeLineage,expression,ZNF586,0.14801191648873946,815
ctrpv2,OncotreeLineage,expression,ZNF589,0.35550246899130095,815
ctrpv2,OncotreeLineage,outcome,"(1S,3R)-Rsl3",0.24308313536751194,766
ctrpv2,OncotreeLineage,outcome,16beta-Bromoandrosterone,0.36947458221551754,157
ctrpv2,OncotreeLineage,outcome,3-Cl-AHPC,0.1490857691170881,611
ctrpv2,OncotreeLineage,outcome,5-Fluorouracil,0.3106402653736071,319
ctrpv2,OncotreeLineage,outcome,ABT-737,0.25885310665097205,360
ctrpv2,OncotreeLineage,outcome,AGK-2,0.1658385711013721,102
ctrpv2,OncotreeLineage,outcome,AM-580,0.13389710059647583,335
ctrpv2,OncotreeLineage,outcome,AT13387,0.24973914178114182,319
ctrpv2,OncotreeLineage,outcome,AT7867,0.24238705835231678,719
ctrpv2,OncotreeLineage,outcome,AZ-3146,0.37806825107091835,214
ctrpv2,OncotreeLineage,outcome,AZD-7545,0.09096772500454772,395
ctrpv2,OncotreeLineage,outcome,AZD1480,0.30611386599911056,289
ctrpv2,OncotreeLineage,outcome,AZD4547,0.12092016536091488,670
ctrpv2,OncotreeLineage,outcome,AZD6482,0.14841765259691228,668
ctrpv2,OncotreeLineage,outcome,AZD7762,0.2997891975744859,766
ctrpv2,OncotreeLineage,outcome,AZD8055,0.08553262387207981,639
ctrpv2,OncotreeLineage,outcome,Aacocf3,0.09193975174756976,604
ctrpv2,OncotreeLineage,outcome,Afatinib,0.1589464381990537,668
ctrpv2,OncotreeLineage,outcome,Alisertib,0.3853913457004904,473
ctrpv2,OncotreeLineage,outcome,Alpelisib,0.1377049395642576,420
ctrpv2,OncotreeLineage,outcome,Axitinib,0.2965210161581005,518
ctrpv2,OncotreeLineage,outcome,Azacitidine,0.21808294304187928,413
ctrpv2,OncotreeLineage,outcome,B02,0.20808184870779187,514
ctrpv2,OncotreeLineage,outcome,BI-2536,0.25188034074274396,727
ctrpv2,OncotreeLineage,outcome,BIBR-1532,0.19145620439100552,379
ctrpv2,OncotreeLineage,outcome,BIX-01294,0.2580468656970848,728
ctrpv2,OncotreeLineage,outcome,BMS-195614,0.1192276046242849,334
ctrpv2,OncotreeLineage,outcome,BMS-270394,0.18041545645305432,262
ctrpv2,OncotreeLineage,outcome,BMS-345541,0.14661950068184143,702
ctrpv2,OncotreeLineage,outcome,BMS-536924,0.1759871604716446,680
ctrpv2,OncotreeLineage,outcome,BMS-754807,0.21716457618564897,632
ctrpv2,OncotreeLineage,outcome,BRD-A02303741-carboplatin (1-1 mol-mol),0.06968478124880756,97
ctrpv2,OncotreeLineage,outcome,BRD-A02303741-navitoclax (2-1 mol-mol),0.14244061060575863,446
ctrpv2,OncotreeLineage,outcome,BRD-A71883111,0.13781827456776793,200
ctrpv2,OncotreeLineage,outcome,BRD-A94377914,0.3884501267242524,355
ctrpv2,OncotreeLineage,outcome,BRD-K02251932,0.11107158906326607,411
ctrpv2,OncotreeLineage,outcome,BRD-K11533227,0.13155613256715026,315
ctrpv2,OncotreeLineage,outcome,BRD-K13999467,0.19500412662709452,630
ctrpv2,OncotreeLineage,outcome,BRD-K14844214,0.1257052384677165,277
ctrpv2,OncotreeLineage,outcome,BRD-K19103580,0.10777943143807374,426
ctrpv2,OncotreeLineage,outcome,BRD-K24690302,0.2077236479647765,427
ctrpv2,OncotreeLineage,outcome,BRD-K26531177,0.1174008961553771,717
ctrpv2,OncotreeLineage,outcome,BRD-K27188169-navitoclax (2-1 mol-mol),0.17123220924084562,93
ctrpv2,OncotreeLineage,outcome,BRD-K28456706,0.23151854206688463,157
ctrpv2,OncotreeLineage,outcome,BRD-K34222889,0.3232533555654246,724
ctrpv2,OncotreeLineage,outcome,BRD-K41597374,0.1705095449638707,592
ctrpv2,OncotreeLineage,outcome,BRD-K42260513,0.15355509605930667,158
ctrpv2,OncotreeLineage,outcome,BRD-K45681478,0.12835610571769177,641
ctrpv2,OncotreeLineage,outcome,BRD-K50799972,0.15605069333135574,397
ctrpv2,OncotreeLineage,outcome,BRD-K51490254,0.12809751216589413,344
ctrpv2,OncotreeLineage,outcome,BRD-K52037352,0.14364717705685537,278
ctrpv2,OncotreeLineage,outcome,BRD-K55116708,0.29647354090158134,417
ctrpv2,OncotreeLineage,outcome,BRD-K55473186,0.09731474312751763,111
ctrpv2,OncotreeLineage,outcome,BRD-K58306044-001-01-3,0.03869493553760779,127
ctrpv2,OncotreeLineage,outcome,BRD-K61166597,0.29037357607011993,292
ctrpv2,OncotreeLineage,outcome,BRD-K66453893,0.19489799290439114,471
ctrpv2,OncotreeLineage,outcome,BRD-K66532283,0.34988515248850455,381
ctrpv2,OncotreeLineage,outcome,BRD-K71781559,0.1788527693785658,100
ctrpv2,OncotreeLineage,outcome,BRD-K71935468,0.06235958619391476,310
ctrpv2,OncotreeLineage,outcome,BRD-K80183349,0.41632114235959766,363
ctrpv2,OncotreeLineage,outcome,BRD-K85133207,0.313050920107731,290
ctrpv2,OncotreeLineage,outcome,BRD-K92856060,0.1960077316625997,456
ctrpv2,OncotreeLineage,outcome,BRD-K94991378,0.11596491199721043,270
ctrpv2,OncotreeLineage,outcome,BRD-K97651142,0.09015846619474874,718
ctrpv2,OncotreeLineage,outcome,BRD-M00053801,0.04098074774530961,367
ctrpv2,OncotreeLineage,outcome,BRD1240,0.1700873758678661,723
ctrpv2,OncotreeLineage,outcome,BRD1835,0.08138051962827583,397
ctrpv2,OncotreeLineage,outcome,BRD3308,0.29977569222987044,399
ctrpv2,OncotreeLineage,outcome,BRD4132,0.04586402181897839,300
ctrpv2,OncotreeLineage,outcome,BRD6340,0.30927943344251685,526
ctrpv2,OncotreeLineage,outcome,BRD9647,0.25019845070521474,440
ctrpv2,OncotreeLineage,outcome,BRD9876,0.13800451410839268,118
ctrpv2,OncotreeLineage,outcome,Bax channel blocker,0.14388583455410592,675
ctrpv2,OncotreeLineage,outcome,Belinostat,0.5248080792721558,371
ctrpv2,OncotreeLineage,outcome,Bexarotene,0.28844844661491154,67
ctrpv2,OncotreeLineage,outcome,Bml-281,0.30558866918289057,730
ctrpv2,OncotreeLineage,outcome,Bortezomib,0.25601198197915553,713
ctrpv2,OncotreeLineage,outcome,Bosutinib,0.257122336852193,692
ctrpv2,OncotreeLineage,outcome,CAY10594,0.11774600619624784,399
ctrpv2,OncotreeLineage,outcome,CAY10618,0.10776405891602445,699
ctrpv2,OncotreeLineage,outcome,CCT036477,0.3023067450628745,592
ctrpv2,OncotreeLineage,outcome,CD-1530,0.268593826504144,282
ctrpv2,OncotreeLineage,outcome,CD-437,0.20448536561410852,599
ctrpv2,OncotreeLineage,outcome,CHEMBL4788167,0.27466360811375984,730
ctrpv2,OncotreeLineage,outcome,CHIR-99021,0.3036083190700484,472
ctrpv2,OncotreeLineage,outcome,CHM-1,0.19450624214240314,483
ctrpv2,OncotreeLineage,outcome,CI-976,0.06290044048523341,206
ctrpv2,OncotreeLineage,outcome,CIL41,0.18025288961422045,171
ctrpv2,OncotreeLineage,outcome,CIL55,0.1327152881571197,210
ctrpv2,OncotreeLineage,outcome,CIL55A,0.130928629536894,383
ctrpv2,OncotreeLineage,outcome,CIL56,0.2261929076606606,332
ctrpv2,OncotreeLineage,outcome,CIL70,0.22144701996336943,303
ctrpv2,OncotreeLineage,outcome,COL-3,0.20801989857955133,340
ctrpv2,OncotreeLineage,outcome,CR-1-31B,0.22740363675275152,677
ctrpv2,OncotreeLineage,outcome,Cabozantinib,0.1283500957512795,525
ctrpv2,OncotreeLineage,outcome,Canertinib,0.11136965187523673,379
ctrpv2,OncotreeLineage,outcome,Cediranib,0.06415960684233141,353
ctrpv2,OncotreeLineage,outcome,Ch-55,0.09306438319938837,372
ctrpv2,OncotreeLineage,outcome,Compound 23 citrate,0.29842784172713116,723
ctrpv2,OncotreeLineage,outcome,Compound 7d-cis,0.28340376134355416,600
ctrpv2,OncotreeLineage,outcome,Crizotinib,0.3425357588657396,748
ctrpv2,OncotreeLineage,outcome,DBeQ,0.1196694145594348,735
ctrpv2,OncotreeLineage,outcome,Dabrafenib,0.3663115715303605,162
ctrpv2,OncotreeLineage,outcome,Dacarbazine,0.3588811188620467,233
ctrpv2,OncotreeLineage,outcome,Dactolisib,0.16106375647379767,373
ctrpv2,OncotreeLineage,outcome,Daporinad,0.2546833139246268,474
ctrpv2,OncotreeLineage,outcome,Dasatinib,0.11768733852165811,749
ctrpv2,OncotreeLineage,outcome,Dinaciclib,0.24802696617257236,321
ctrpv2,OncotreeLineage,outcome,Dnmdp,0.13252111978278056,205
ctrpv2,OncotreeLineage,outcome,Docetaxel,0.19780752871399032,207
ctrpv2,OncotreeLineage,outcome,Doramapimod,0.25125885933223846,169
ctrpv2,OncotreeLineage,outcome,Doxorubicin,0.36745907157228747,767
ctrpv2,OncotreeLineage,outcome,ELCPK,0.1354810377323404,207
ctrpv2,OncotreeLineage,outcome,ETP-46464,0.20715899586287906,114
ctrpv2,OncotreeLineage,outcome,Entinostat,0.37200553139351566,719
ctrpv2,OncotreeLineage,outcome,Erlotinib,0.15717724493011545,328
ctrpv2,OncotreeLineage,outcome,Etoposide,0.4128444719917264,589
ctrpv2,OncotreeLineage,outcome,FQI-1,0.1470753909060666,251
ctrpv2,OncotreeLineage,outcome,FQI-2,0.23560444323041196,467
ctrpv2,OncotreeLineage,outcome,Fedratinib,0.3112050424369186,749
ctrpv2,OncotreeLineage,outcome,Flavopiridol,0.17454803157838375,322
ctrpv2,OncotreeLineage,outcome,Foretinib,0.22397386440319825,708
ctrpv2,OncotreeLineage,outcome,GANT-61,0.09534607426498168,158
ctrpv2,OncotreeLineage,outcome,GDC-0879,0.3294643619106149,250
ctrpv2,OncotreeLineage,outcome,GMX-1778,0.16748508879053667,556
ctrpv2,OncotreeLineage,outcome,GSK-3 inhibitor IX,0.24328025662635358,624
ctrpv2,OncotreeLineage,outcome,GSK1059615,0.07071874714265788,464
ctrpv2,OncotreeLineage,outcome,GSK2636771,0.27489357879460075,84
ctrpv2,OncotreeLineage,outcome,GSK4112,0.2876342112342729,93
ctrpv2,OncotreeLineage,outcome,GSK461364,0.20147989100075514,671
ctrpv2,OncotreeLineage,outcome,GW-405833,0.27750559935744795,740
ctrpv2,OncotreeLineage,outcome,GW-843682X,0.2103268509920864,253
ctrpv2,OncotreeLineage,outcome,Gefitinib,0.12199563245556301,641
ctrpv2,OncotreeLineage,outcome,Gemcitabine,0.15740919805387338,475
ctrpv2,OncotreeLineage,outcome,HBX-41108,0.1442914564227299,523
ctrpv2,OncotreeLineage,outcome,HC-067047,0.21890165077327758,349
ctrpv2,OncotreeLineage,outcome,HLI 373,0.2255128353204844,553
ctrpv2,OncotreeLineage,outcome,HMS3654N14,0.14536196126037151,499
ctrpv2,OncotreeLineage,outcome,I-BET-151,0.30956617216525195,530
ctrpv2,OncotreeLineage,outcome,I-BET-762,0.34336720137979776,252
ctrpv2,OncotreeLineage,outcome,IC-87114,0.1460481511162647,89
ctrpv2,OncotreeLineage,outcome,ICG-001,0.16153878805182365,571
ctrpv2,OncotreeLineage,outcome,IPR-456,0.09212619610153483,135
ctrpv2,OncotreeLineage,outcome,ISOX-bortezomib (250-1 mol-mol),0.250359602341303,719
ctrpv2,OncotreeLineage,outcome,IU1,0.2290972151732824,465
ctrpv2,OncotreeLineage,outcome,Ibrutinib,0.16154137670147523,499
ctrpv2,OncotreeLineage,outcome,Idelalisib,0.17121835022603182,538
ctrpv2,OncotreeLineage,outcome,Imatinib,0.29182833664460117,497
ctrpv2,OncotreeLineage,outcome,JQ-1,0.33618521671682167,603
ctrpv2,OncotreeLineage,outcome,JQ-1-MK-0752 (1-1 mol-mol),0.2154923715799712,438
ctrpv2,OncotreeLineage,outcome,JQ-1-UNC0638 (2-1 mol-mol),0.29264187375997514,520
ctrpv2,OncotreeLineage,outcome,JQ-1-carboplatin (1-1 mol-mol),0.284369555856579,489
ctrpv2,OncotreeLineage,outcome,JQ-1-navitoclax (2-1 mol-mol),0.22349804529810563,579
ctrpv2,OncotreeLineage,outcome,JQ-1-vorinostat (2-1 mol-mol),0.34261819671548466,736
ctrpv2,OncotreeLineage,outcome,JQ12,0.4086563910762251,415
ctrpv2,OncotreeLineage,outcome,JW-480,0.11923722400243533,240
ctrpv2,OncotreeLineage,outcome,JW-74,0.15982793185396404,224
ctrpv2,OncotreeLineage,outcome,KHS101,0.1656317003545096,707
ctrpv2,OncotreeLineage,outcome,KPT185,0.3228747514824319,482
ctrpv2,OncotreeLineage,outcome,KU 0060648,0.23348831081767732,716
