Symbol,variance
RTKN2,0.6592494272728139
CIRBP,0.6591529756713483
ZNF267,0.6591121998441355
HIBCH,0.6590506817500561
EXT2,0.6589122912041337
PEX11A,0.6587368320008657
C1orf74,0.6584455536100872
RAB11FIP1,0.6583897594577206
RECQL,0.6583821666839107
HSPA5,0.6580654485321537
LYRM1,0.6578602471578675
NGF,0.6577538650455975
ATP6V1B1,0.6576593822511879
TSPAN10,0.6576407266797161
FBN2,0.6571727098908637
RSU1,0.6569556424158586
SEPHS2,0.6568042873971424
RFK,0.6566873451262634
FAM188A,0.6565294320132534
LIMS1,0.656385112599778
ESCO1,0.6561649626683167
NLRP3,0.6560565011531893
IGSF3,0.6560021933091577
ENPEP,0.655769290898953
ZNF706,0.6557494824885158
GIMAP7,0.6554220976554329
PLEKHG6,0.6549645112993219
GSR,0.6549071307742103
ZCCHC7,0.6548431956586181
SLC18B1,0.6547976029622394
CATSPER1,0.654643686024621
MYL12A,0.6546425153102211
PALD1,0.6546106000314674
FAM78B,0.6544210459984156
NCAM2,0.6543808051529899
GHR,0.6543400781755347
SERPINA9,0.654128781331026
APOBEC3D,0.6541224461045735
WEE1,0.6541191687264053
LRRCC1,0.6538843468618176
COL4A6,0.6535049343050218
NXF3,0.6534775215722121
ZNF565,0.6534303079129402
ARL5B,0.6525667207648513
CDH19,0.6524963648374671
TRAK2,0.6524011339598224
KIF5C,0.6522436100184743
PPP1R14D,0.651893642277962
IRF2,0.6515076054953023
DNMT1,0.6514966983408133
KLHDC4,0.6513999176757403
ZNF397,0.6513742915425118
PIDD,0.6512314113879902
MBIP,0.6510833007210758
CHST8,0.6510771965886124
KBTBD11,0.6507003887029951
EDNRA,0.6506936627392544
CDKN1B,0.6505416099413821
R3HCC1,0.6502865259945746
BEAN1,0.650248907440354
PRSS33,0.6499385665315909
CACNA2D2,0.6499306410713785
ANTXR1,0.6497548499863177
KIF22,0.6497079437423197
FNDC3A,0.6496959337204246
ACSS3,0.6495059312898772
SPTBN1,0.6495050336156922
SULT4A1,0.6494704890953764
ROCK2,0.6492531846975598
TMEM254,0.6486187774963814
C16orf87,0.6484985472777425
ARHGAP10,0.6481090011110385
CCDC23,0.6480477993733034
FKBP4,0.6479543581314364
POLR3D,0.6476300056657002
CYLD,0.6475552459539361
MTO1,0.6474180767185939
OLFM4,0.6473789637532885
HSF2BP,0.6472451662706353
RP2,0.6470179858831361
RCOR2,0.6470111832859966
MUM1L1,0.6469818792213542
FGFR1OP2,0.6468918479805883
TP63,0.646857146225373
HOXD3,0.6468096027505058
CTSE,0.6467855108821116
DNAJC19,0.6467279834470868
PIF1,0.6466927185045896
LYAR,0.64622035792342
BIRC7,0.6461374869073196
DYM,0.6460988147301566
NEK7,0.6460953067643553
SMARCE1,0.6460499297661589
HYAL2,0.6459935959062217
MLXIPL,0.6458676839074506
FKBP5,0.6457868565725152
ESCO2,0.6457635780614475
SPTLC2,0.6455749254787483
SLC39A7,0.6454401228094139
TFRC,0.645405952623452
TTLL1,0.645287388740899
ORMDL3,0.6452507769001968
ZNF292,0.6451323440484722
PAXIP1,0.6451234173896251
TP53INP1,0.6450960909805553
TTPAL,0.6449614905202254
HOXD9,0.6449469447004288
OLIG1,0.6449019033676495
C11orf54,0.6448941127624807
COL6A2,0.6448923146646428
AK7,0.6446235622795158
CLCN4,0.6444108987685364
ADTRP,0.644213043743787
NARS2,0.6441401530929971
HRSP12,0.644131790397703
KCNA1,0.6439703723531759
GLA,0.6439644195038619
CREBL2,0.6436008246008271
MICB,0.6435599600850345
TMEM30A,0.643455701876594
TP53BP2,0.6432814176058342
ACE2,0.6430847622575652
ITLN1,0.6430435293333147
IFT74,0.6428676875997943
RXFP1,0.6425486184171436
GNPDA2,0.6425433360444708
GSDMD,0.6424470482771044
Unnamed: 17280,0.6424248060101745
EGLN1,0.642183657202554
ZNF75A,0.6417669390657716
CTNNB1,0.6417642112891466
TICAM1,0.6415893501955153
SORCS1,0.6412790040437636
PIWIL1,0.6410870033317289
MPC2,0.6408130955501894
SH3BP1,0.6407748239347061
KDM6A,0.640711854045165
DUT,0.6406111348006013
LDHC,0.6405849039126853
HSD17B12,0.6404792311127467
GPR161,0.6399751435253938
IL2RA,0.639272311963619
SFXN3,0.6390182002701572
ATAD1,0.6389997390288706
TPRG1L,0.6389963762849755
GAPDHS,0.6388523052210499
CRELD1,0.6387640011106218
VCX2,0.6385239608815948
SURF2,0.638422987014465
HACE1,0.638367134420308
GCC2,0.6379395223311745
ERICH2,0.6379060416237677
GRAMD1B,0.6377321339269243
ALG14,0.6376166230520786
RRS1,0.6376071303606455
ILK,0.6375003957493733
C1orf226,0.6373564122568504
CSPG5,0.6373264417403608
AHCYL2,0.6371061976311908
SLC25A1,0.6369548568895447
HSPA13,0.6368807819683074
TMEM74,0.6367443440390441
DNAH1,0.6366549597975577
AKR1C4,0.6364727831892257
THRSP,0.6364197147742734
MAP3K15,0.636405661027805
C10orf32,0.6363386209857972
MCU,0.6363311559688082
IAH1,0.63629547923919
SRD5A1,0.6361964558921275
ABHD12,0.636124194519508
JAKMIP1,0.6359749281482856
TCFL5,0.6359573648220583
ADRB1,0.6358567697801656
EIF2S2,0.6358100331554519
BRD10,0.6355553092996529
MCCC1,0.6353808577494144
TSEN34,0.6353722626874334
DENND4C,0.6352111308278051
SOX18,0.6351778804210276
MED11,0.6350954816736093
ZDHHC7,0.6350496017524665
STAG3L4,0.6349320132211163
BSG,0.6347165992501281
LAMP2,0.6347071384736263
Unnamed: 17738,0.6345258338041391
FAM5C,0.6343673767365872
WHAMM,0.6343050755708383
TGFB1,0.6342831857961155
ALMS1,0.6342339856592293
RHAG,0.6342328276309865
PLA2G12A,0.6340611714662072
CERK,0.6338731194657027
PRKCQ,0.6333979261659042
ACOT13,0.6332959801076481
FGF1,0.6331018439788777
ZNF85,0.6325816479459333
ZNF395,0.632426634071692
RHOJ,0.6323961390463629
C2orf44,0.6322322378458903
VMP1,0.6320666093226741
KLHL2,0.6320189758348732
STX8,0.6319955083445115
MMACHC,0.6318798961975317
ZFYVE21,0.6318534897589666
EMILIN1,0.6315527589380832
NUDT2,0.6315361168252694
GIPC2,0.6313539522058551
SLC25A6,0.6311754963371946
GLRX2,0.6311311275180331
GALC,0.6309283850365883
ANKRD2,0.6308629556790882
MRPL41,0.6307869463891554
PTPDC1,0.6307526603495243
