dataset,seed,item,method,mse,wt_mse,mse_noaddback
ctrpv2,1,pitstop2,irm,4.749997161203805,1.0181994803978276,4.749997161203805
ctrpv2,1,pluripotin,baseline,2.150128415208664,2.1492576249811024,2.150128415208664
ctrpv2,1,pluripotin,marginal,2.1313148952314642,2.0938619804782936,2.1313148952314642
ctrpv2,1,pluripotin,residualized,2.012465736729014,1.9002726262656784,3.4650075850145896
ctrpv2,1,pluripotin,irm,2.3575942562065686,2.137134423869133,2.3575942562065686
ctrpv2,1,prochlorperazine,baseline,0.28975440562031,0.28961239476894435,0.28975440562031
ctrpv2,1,prochlorperazine,marginal,0.52277521174326,0.4894579278469576,0.52277521174326
ctrpv2,1,prochlorperazine,residualized,0.29627463159172684,0.2797892831403464,9.850203181525995
ctrpv2,1,prochlorperazine,irm,0.6512019494783358,0.514883450011429,0.6512019494783358
ctrpv2,1,purmorphamine,baseline,1.9017372803577246,1.8125996387526635,1.9017372803577246
ctrpv2,1,purmorphamine,marginal,2.578946861631763,2.0265175438345384,2.578946861631763
ctrpv2,1,purmorphamine,residualized,2.110242098704218,1.5702204163298201,13.074847540107323
ctrpv2,1,purmorphamine,irm,2.6445156781499572,1.767431896854713,2.6445156781499572
ctrpv2,1,pyrazolanthrone,baseline,0.9561769793098981,0.9464633888506446,0.9561769793098981
ctrpv2,1,pyrazolanthrone,marginal,1.0568910646459266,0.9582538152983067,1.0568910646459266
ctrpv2,1,pyrazolanthrone,residualized,0.9185434348122945,0.7814979796523528,14.931013109738608
ctrpv2,1,pyrazolanthrone,irm,1.6298487020268908,1.3172844165310784,1.6298487020268908
ctrpv2,1,regorafenib,baseline,1.841184107578758,1.8372176017411048,1.841184107578758
ctrpv2,1,regorafenib,marginal,2.018787059553609,1.9043898961713728,2.018787059553609
ctrpv2,1,regorafenib,residualized,1.8585530493378868,1.6149117797456936,8.14359983915805
ctrpv2,1,regorafenib,irm,2.4765148983587566,2.008813296374668,2.4765148983587566
ctrpv2,1,rigosertib,baseline,2.62061475978154,2.6175847881113894,2.62061475978154
ctrpv2,1,rigosertib,marginal,3.0365098256543464,2.856740276623033,3.0365098256543464
ctrpv2,1,rigosertib,residualized,2.7031139197174685,2.467514847244116,6.403371628363206
ctrpv2,1,rigosertib,irm,3.3924040359838403,2.7331384183313463,3.3924040359838403
ctrpv2,1,salermide-PLX-4032_(12-1_mol-mol),baseline,0.8294084470794608,0.8256828311494183,0.8294084470794608
ctrpv2,1,salermide-PLX-4032_(12-1_mol-mol),marginal,1.4791559087198054,1.3461954207173519,1.4791559087198054
ctrpv2,1,salermide-PLX-4032_(12-1_mol-mol),residualized,0.8281806876456612,0.7357331244082586,25.56129908368774
ctrpv2,1,salermide-PLX-4032_(12-1_mol-mol),irm,1.8131002682131194,1.3241885738826746,1.8131002682131194
ctrpv2,1,salermide,baseline,0.3559489666127957,0.35184653914643416,0.3559489666127957
ctrpv2,1,salermide,marginal,0.7134283281956084,0.5981270312142375,0.7134283281956084
ctrpv2,1,salermide,residualized,0.37472130474446036,0.2962831677097825,14.000772277930485
ctrpv2,1,salermide,irm,1.218100534450426,0.7027760155066624,1.218100534450426
ctrpv2,1,selumetinib-BRD-A02303741_(4-1_mol-mol),baseline,5.130687467634558,5.119315702721287,5.130687467634558
ctrpv2,1,selumetinib-BRD-A02303741_(4-1_mol-mol),marginal,4.695405965029134,4.519999431870397,4.695405965029134
ctrpv2,1,selumetinib-BRD-A02303741_(4-1_mol-mol),residualized,4.522604199748269,4.021820810826753,17.32900013175838
ctrpv2,1,selumetinib-BRD-A02303741_(4-1_mol-mol),irm,5.279055036559865,4.659111922079192,5.279055036559865
ctrpv2,1,selumetinib-GDC-0941_(4-1_mol-mol),baseline,2.330404724452191,2.3281981984995785,2.330404724452191
ctrpv2,1,selumetinib-GDC-0941_(4-1_mol-mol),marginal,2.1020151018501267,2.0615478762374293,2.1020151018501267
ctrpv2,1,selumetinib-GDC-0941_(4-1_mol-mol),residualized,2.147013208178494,1.9999112653740339,4.029039920162381
ctrpv2,1,selumetinib-GDC-0941_(4-1_mol-mol),irm,2.4314624723340628,2.111909731614784,2.4314624723340628
ctrpv2,1,selumetinib-JQ-1_(4-1_mol-mol),baseline,3.3460294696352637,3.3449285306062095,3.3460294696352637
ctrpv2,1,selumetinib-JQ-1_(4-1_mol-mol),marginal,3.19106524793486,3.0768323646334625,3.19106524793486
ctrpv2,1,selumetinib-JQ-1_(4-1_mol-mol),residualized,3.2759420017884775,3.06968292722974,5.589723517180584
ctrpv2,1,selumetinib-JQ-1_(4-1_mol-mol),irm,3.5655607994384435,3.217885999617003,3.5655607994384435
ctrpv2,1,selumetinib-MK-2206_(8-1_mol-mol),baseline,2.721874713190366,2.7123708161926268,2.721874713190366
ctrpv2,1,selumetinib-MK-2206_(8-1_mol-mol),marginal,2.3138205036999557,2.2295841657485016,2.3138205036999557
ctrpv2,1,selumetinib-MK-2206_(8-1_mol-mol),residualized,2.509721494178986,2.3131357499573695,7.10704838579491
ctrpv2,1,selumetinib-MK-2206_(8-1_mol-mol),irm,2.724825865650458,2.4819967071115667,2.724825865650458
ctrpv2,1,selumetinib-PLX-4032_(8-1_mol-mol),baseline,3.9757487861965157,3.9724856492241702,3.9757487861965157
ctrpv2,1,selumetinib-PLX-4032_(8-1_mol-mol),marginal,3.868922888787071,3.630496645103722,3.868922888787071
ctrpv2,1,selumetinib-PLX-4032_(8-1_mol-mol),residualized,3.4792768214875105,3.14642235604061,14.33065917919637
ctrpv2,1,selumetinib-PLX-4032_(8-1_mol-mol),irm,4.0600528111081005,3.471699704262514,4.0600528111081005
ctrpv2,1,selumetinib-UNC0638_(4-1_mol-mol),baseline,2.996061760977945,2.990315828846725,2.996061760977945
ctrpv2,1,selumetinib-UNC0638_(4-1_mol-mol),marginal,2.746444235545882,2.599878664061947,2.746444235545882
ctrpv2,1,selumetinib-UNC0638_(4-1_mol-mol),residualized,2.7352639830224525,2.538927033854922,12.292413779986074
ctrpv2,1,selumetinib-UNC0638_(4-1_mol-mol),irm,3.4751772966520957,2.7977067326695493,3.4751772966520957
ctrpv2,1,selumetinib-decitabine_(4-1_mol-mol),baseline,6.656041087006694,6.6485035799924646,6.656041087006694
ctrpv2,1,selumetinib-decitabine_(4-1_mol-mol),marginal,5.919385443182422,5.629801363299419,5.919385443182422
ctrpv2,1,selumetinib-decitabine_(4-1_mol-mol),residualized,6.153057118389039,5.521346921938533,15.030435443101743
ctrpv2,1,selumetinib-decitabine_(4-1_mol-mol),irm,6.327745430164,5.688166468411624,6.327745430164
ctrpv2,1,selumetinib-navitoclax_(8-1_mol-mol),baseline,3.8703617797017182,3.865936679135653,3.8703617797017182
ctrpv2,1,selumetinib-navitoclax_(8-1_mol-mol),marginal,3.9054942816204563,3.742950144867686,3.9054942816204563
ctrpv2,1,selumetinib-navitoclax_(8-1_mol-mol),residualized,3.726636012238367,3.495365639292089,7.00960296674305
ctrpv2,1,selumetinib-navitoclax_(8-1_mol-mol),irm,4.083281969442638,3.7591150197241103,4.083281969442638
ctrpv2,1,selumetinib-piperlongumine_(8-1_mol-mol),baseline,2.6527698221658746,2.6360062388383185,2.6527698221658746
ctrpv2,1,selumetinib-piperlongumine_(8-1_mol-mol),marginal,2.60402649260458,2.466132943327877,2.60402649260458
ctrpv2,1,selumetinib-piperlongumine_(8-1_mol-mol),residualized,2.6576518736653916,2.448761605521689,11.346417645279876
ctrpv2,1,selumetinib-piperlongumine_(8-1_mol-mol),irm,3.171847182270998,2.779278169005375,3.171847182270998
ctrpv2,1,selumetinib-tretinoin_(2-1_mol-mol),baseline,6.4770988997681265,6.444757415488604,6.4770988997681265
ctrpv2,1,selumetinib-tretinoin_(2-1_mol-mol),marginal,6.471886374607203,6.087150584701153,6.471886374607203
ctrpv2,1,selumetinib-tretinoin_(2-1_mol-mol),residualized,6.264430117180686,5.7855920693218925,16.16019188647772
ctrpv2,1,selumetinib-tretinoin_(2-1_mol-mol),irm,6.770770180399729,5.972064107649441,6.770770180399729
ctrpv2,1,selumetinib-vorinostat_(8-1_mol-mol),baseline,1.8458166024411675,1.8449232068392452,1.8458166024411675
ctrpv2,1,selumetinib-vorinostat_(8-1_mol-mol),marginal,1.687334938291815,1.6421406672324728,1.687334938291815
ctrpv2,1,selumetinib-vorinostat_(8-1_mol-mol),residualized,1.7601700479756537,1.6466926682536935,6.6398684031011
ctrpv2,1,selumetinib-vorinostat_(8-1_mol-mol),irm,2.0925851655276,1.8146917835988707,2.0925851655276
ctrpv2,1,serdemetan-SCH-529074_(1-1_mol-mol),baseline,0.5220524689210898,0.521871052188975,0.5220524689210898
ctrpv2,1,serdemetan-SCH-529074_(1-1_mol-mol),marginal,0.550056680304181,0.53058958026029,0.550056680304181
ctrpv2,1,serdemetan-SCH-529074_(1-1_mol-mol),residualized,0.48678358357130963,0.453549149002618,4.576093587890175
ctrpv2,1,serdemetan-SCH-529074_(1-1_mol-mol),irm,0.7989807061802797,0.635809909272193,0.7989807061802797
ctrpv2,1,silmitasertib,baseline,1.3430327783504488,1.340080058511377,1.3430327783504488
ctrpv2,1,silmitasertib,marginal,1.384067371204469,1.2794478125071378,1.384067371204469
ctrpv2,1,silmitasertib,residualized,1.4056046046991213,1.2146442536867588,5.217522844840328
ctrpv2,1,silmitasertib,irm,1.565974604537608,1.2579910298929664,1.565974604537608
ctrpv2,1,simvastatin,baseline,1.6067392578861728,1.604747055726805,1.6067392578861728
ctrpv2,1,simvastatin,marginal,1.7014333810365856,1.6173639887079385,1.7014333810365856
ctrpv2,1,simvastatin,residualized,1.5676826561346147,1.4108744508949242,7.731581423215303
ctrpv2,1,simvastatin,irm,1.9979072234765478,1.6741920227051523,1.9979072234765478
ctrpv2,1,sirolimus-bortezomib_(250-1_mol-mol),baseline,2.710454028020592,2.7093801911592155,2.710454028020592
ctrpv2,1,sirolimus-bortezomib_(250-1_mol-mol),marginal,2.5787910825741376,2.4791428963323563,2.5787910825741376
ctrpv2,1,sirolimus-bortezomib_(250-1_mol-mol),residualized,2.6593053757708263,2.4910110444676747,3.5963586404827956
ctrpv2,1,sirolimus-bortezomib_(250-1_mol-mol),irm,2.9358501383961446,2.462152245702911,2.9358501383961446
ctrpv2,1,skepinone-L,baseline,0.30540420032780796,0.3051448043029681,0.30540420032780796
ctrpv2,1,skepinone-L,marginal,0.6885811838481182,0.5774078938890037,0.6885811838481182
ctrpv2,1,skepinone-L,residualized,0.2940379643686206,0.26713459824318564,13.842204815440459
ctrpv2,1,skepinone-L,irm,0.9971161316798304,0.7311335250267965,0.9971161316798304
ctrpv2,1,sotrastaurin,baseline,0.3261126579137441,0.32222724069817676,0.3261126579137441
ctrpv2,1,sotrastaurin,marginal,0.6970965347573687,0.596635406102421,0.6970965347573687
ctrpv2,1,sotrastaurin,residualized,0.3211177228217523,0.289498469231582,14.635147247506206
ctrpv2,1,sotrastaurin,irm,1.1997242879759864,0.8204239065873752,1.1997242879759864
ctrpv2,1,spautin-1,baseline,2.342922814745668,2.3231035615644275,2.342922814745668
ctrpv2,1,spautin-1,marginal,2.4670312097055445,2.258440516675061,2.4670312097055445
ctrpv2,1,spautin-1,residualized,2.3976350325592914,2.0159794321134323,12.087783478820251
ctrpv2,1,spautin-1,irm,2.946844218976992,2.3269052338555043,2.946844218976992
ctrpv2,1,staurosporine,baseline,0.6485986151445641,0.6315242101260571,0.6485986151445641
ctrpv2,1,staurosporine,marginal,0.7339263788789226,0.6194981641503144,0.7339263788789226
ctrpv2,1,staurosporine,residualized,0.7081796733465219,0.5743329271861078,1.4385123734757277
ctrpv2,1,staurosporine,irm,0.8243035016228546,0.6485410229325285,0.8243035016228546
ctrpv2,1,tacedinaline,baseline,0.7056152567282487,0.7046870300000383,0.7056152567282487
ctrpv2,1,tacedinaline,marginal,0.7501467126345825,0.6960095473334165,0.7501467126345825
ctrpv2,1,tacedinaline,residualized,0.5816166210540861,0.5021428534713716,9.108191361119523
ctrpv2,1,tacedinaline,irm,0.8880457715649198,0.7137494117239851,0.8880457715649198
ctrpv2,1,tacrolimus,baseline,0.49795641922111994,0.4977554894956805,0.49795641922111994
ctrpv2,1,tacrolimus,marginal,0.8235150509490263,0.7533999164040482,0.8235150509490263
ctrpv2,1,tacrolimus,residualized,0.489441485273157,0.4583854998328785,15.484088210228185
ctrpv2,1,tacrolimus,irm,1.1308589424361173,0.8425095883063738,1.1308589424361173
ctrpv2,1,tamatinib,baseline,3.54893441972236,3.4796047493723674,3.54893441972236
ctrpv2,1,tamatinib,marginal,3.1251760754975493,2.776660018158832,3.1251760754975493
ctrpv2,1,tamatinib,residualized,3.575498551345447,2.609607352418867,5.546574246835281
ctrpv2,1,tamatinib,irm,3.342216102533638,2.8585112560247854,3.342216102533638
ctrpv2,1,tandutinib,baseline,1.2188196013657677,1.2179496480086007,1.2188196013657677
ctrpv2,1,tandutinib,marginal,1.3339151468364356,1.298158630842505,1.3339151468364356
ctrpv2,1,tandutinib,residualized,1.2202478478586505,1.1416756600685207,10.0107821288406
ctrpv2,1,tandutinib,irm,1.564538205908472,1.4039932523158578,1.564538205908472
ctrpv2,1,tanespimycin-bortezomib_(250-1_mol-mol),baseline,2.067312330755134,2.0664536737713526,2.067312330755134
ctrpv2,1,tanespimycin-bortezomib_(250-1_mol-mol),marginal,1.9282448636704612,1.8577515802184084,1.9282448636704612
ctrpv2,1,tanespimycin-bortezomib_(250-1_mol-mol),residualized,2.020223239831598,1.9127848487255172,2.3016039165057314
ctrpv2,1,tanespimycin-bortezomib_(250-1_mol-mol),irm,2.091293424179087,1.8809635363019575,2.091293424179087
ctrpv2,1,tanespimycin-gemcitabine_(1-1_mol-mol),baseline,4.1828190753074015,4.179399637731976,4.1828190753074015
ctrpv2,1,tanespimycin-gemcitabine_(1-1_mol-mol),marginal,3.9012263950495103,3.7443554656779545,3.9012263950495103
ctrpv2,1,tanespimycin-gemcitabine_(1-1_mol-mol),residualized,3.951908460051723,3.6230891875770475,6.56957737981088
ctrpv2,1,tanespimycin-gemcitabine_(1-1_mol-mol),irm,3.9909633957710677,3.7390395300382258,3.9909633957710677
ctrpv2,1,tigecycline,baseline,0.8031093705327361,0.7947744663120231,0.8031093705327361
ctrpv2,1,tigecycline,marginal,2.101961205912133,1.6332412873055895,2.101961205912133
ctrpv2,1,tigecycline,residualized,0.8937708594724275,0.6926886500761449,16.71349434557561
ctrpv2,1,tigecycline,irm,2.5576669215234458,1.366224171296208,2.5576669215234458
ctrpv2,1,tivantinib,baseline,2.554354411404288,2.535018165305839,2.554354411404288
ctrpv2,1,tivantinib,marginal,2.108726253925264,2.0495422519027393,2.108726253925264
ctrpv2,1,tivantinib,residualized,2.3109711162208737,1.996587458775682,4.563695682559056
ctrpv2,1,tivantinib,irm,2.1564811046645356,2.066318238090503,2.1564811046645356
ctrpv2,1,tosedostat,baseline,0.776375837766741,0.7759236135575052,0.776375837766741
ctrpv2,1,tosedostat,marginal,0.8531958705355246,0.7957085034559,0.8531958705355246
ctrpv2,1,tosedostat,residualized,0.75932394772262,0.680032096736935,10.636968527194533
ctrpv2,1,tosedostat,irm,1.1851799630191797,0.9501608916027524,1.1851799630191797
ctrpv2,1,tretinoin-carboplatin_(2-1_mol-mol),baseline,2.773672717736255,2.750073087475208,2.773672717736255
ctrpv2,1,tretinoin-carboplatin_(2-1_mol-mol),marginal,2.9645456540339605,2.741174154979236,2.9645456540339605
ctrpv2,1,tretinoin-carboplatin_(2-1_mol-mol),residualized,2.6445797850010337,2.3674177662080345,20.679465932520717
ctrpv2,1,tretinoin-carboplatin_(2-1_mol-mol),irm,3.556151548885679,3.074530805879901,3.556151548885679
ctrpv2,1,tretinoin-navitoclax_(4-1_mol-mol),baseline,5.424553479362784,5.409621666097409,5.424553479362784
ctrpv2,1,tretinoin-navitoclax_(4-1_mol-mol),marginal,5.004398082337169,4.887090175159863,5.004398082337169
ctrpv2,1,tretinoin-navitoclax_(4-1_mol-mol),residualized,4.905926307837465,4.215690817958297,9.969590888417194
ctrpv2,1,tretinoin-navitoclax_(4-1_mol-mol),irm,5.459031161772109,4.863704085436817,5.459031161772109
ctrpv2,1,triazolothiadiazine,baseline,3.7671559726616333,3.7644177605539575,3.7671559726616333
ctrpv2,1,triazolothiadiazine,marginal,3.5845910579384226,3.4943483085359657,3.5845910579384226
ctrpv2,1,triazolothiadiazine,residualized,3.445049959759349,3.1261287591964235,5.0570972852747165
ctrpv2,1,triazolothiadiazine,irm,3.657815383257678,3.4421614868940074,3.657815383257678
ctrpv2,1,trifluoperazine,baseline,0.15837873098438257,0.15824706944524974,0.15837873098438257
ctrpv2,1,trifluoperazine,marginal,0.3599152768176172,0.32439063959064773,0.3599152768176172
ctrpv2,1,trifluoperazine,residualized,0.16433892380499243,0.15447617274143635,9.387294940871897
ctrpv2,1,trifluoperazine,irm,0.48771906435662193,0.35844653876649435,0.48771906435662193
ctrpv2,1,triptolide,baseline,0.8436882796949732,0.8430987725367298,0.8436882796949732
ctrpv2,1,triptolide,marginal,0.965535898242659,0.9038241960144286,0.965535898242659
ctrpv2,1,triptolide,residualized,0.8037971903499528,0.7474531950118146,13.65224892461675
ctrpv2,1,triptolide,irm,1.2053167367168247,0.997157653968965,1.2053167367168247
ctrpv2,1,valdecoxib,baseline,0.47534281308973964,0.4750959994848249,0.47534281308973964
ctrpv2,1,valdecoxib,marginal,0.9677313422976483,0.8639816486379268,0.9677313422976483
ctrpv2,1,valdecoxib,residualized,0.43674131282111156,0.4099954283321885,27.163900766136525
ctrpv2,1,valdecoxib,irm,1.2371501834225966,1.0005354352067455,1.2371501834225966
ctrpv2,1,vincristine,baseline,6.986232870803641,6.977521992890087,6.986232870803641
ctrpv2,1,vincristine,marginal,6.041691435084653,5.935449239450122,6.041691435084653
ctrpv2,1,vincristine,residualized,6.361317949222833,5.809620447828669,12.21360633832043
ctrpv2,1,vincristine,irm,6.791997098942378,6.3262919457877205,6.791997098942378
ctrpv2,1,vorinostat-carboplatin_(1-1_mol-mol),baseline,0.6986515547935804,0.6983058877996879,0.6986515547935804
ctrpv2,1,vorinostat-carboplatin_(1-1_mol-mol),marginal,0.8246258963607132,0.7876107192688337,0.8246258963607132
ctrpv2,1,vorinostat-carboplatin_(1-1_mol-mol),residualized,0.6679627937345035,0.627098534264781,9.639360209979746
ctrpv2,1,vorinostat-carboplatin_(1-1_mol-mol),irm,1.0902625453298846,0.9168426243857084,1.0902625453298846
ctrpv2,1,vorinostat-navitoclax_(4-1_mol-mol),baseline,1.3546836478218154,1.3543068816306723,1.3546836478218154
ctrpv2,1,vorinostat-navitoclax_(4-1_mol-mol),marginal,1.1545330399185696,1.1323204865546186,1.1545330399185696
ctrpv2,1,vorinostat-navitoclax_(4-1_mol-mol),residualized,1.1865785604820323,1.1216643439307026,2.3352755155087013
ctrpv2,1,vorinostat-navitoclax_(4-1_mol-mol),irm,1.349170525906432,1.178973780021536,1.349170525906432
ctrpv2,1,zebularine,baseline,1.0024367864390498,1.0015693314089615,1.0024367864390498
ctrpv2,1,zebularine,marginal,1.6842594396646862,1.5306963320724245,1.6842594396646862
ctrpv2,1,zebularine,residualized,0.9393048230635009,0.8552179469713375,36.28170331423022
ctrpv2,1,zebularine,irm,2.0067564334515797,1.5846114720508053,2.0067564334515797
ctrpv2,2,"(1S,3R)-Rsl3",baseline,3.754239475292608,3.751633595925673,3.754239475292608
ctrpv2,2,"(1S,3R)-Rsl3",marginal,3.7142112242683214,3.593237835162714,3.7142112242683214
ctrpv2,2,"(1S,3R)-Rsl3",residualized,3.6185383711240617,3.3769500721046595,6.781852475248345
ctrpv2,2,"(1S,3R)-Rsl3",irm,4.259143641221727,3.6586187749908508,4.259143641221727
ctrpv2,2,16beta-Bromoandrosterone,baseline,0.8282336338703469,0.7931166300515193,0.8282336338703469
ctrpv2,2,16beta-Bromoandrosterone,marginal,1.110595414214471,0.992015273227118,1.110595414214471
ctrpv2,2,16beta-Bromoandrosterone,residualized,0.6785307884536681,0.5304680652618777,10.26326023681049
ctrpv2,2,16beta-Bromoandrosterone,irm,1.3241867060581012,0.7804834443029717,1.3241867060581012
ctrpv2,2,3-Cl-AHPC,baseline,1.670231791378941,1.6697185503082201,1.670231791378941
ctrpv2,2,3-Cl-AHPC,marginal,1.3671834468096538,1.3323230708252554,1.3671834468096538
ctrpv2,2,3-Cl-AHPC,residualized,1.4677747794967795,1.3386331087065337,2.3475595847690203
ctrpv2,2,3-Cl-AHPC,irm,1.6576032817995938,1.4209048989559483,1.6576032817995938
ctrpv2,2,5-Fluorouracil,baseline,2.5623813376603177,2.546406861243183,2.5623813376603177
ctrpv2,2,5-Fluorouracil,marginal,2.441273781281122,2.283688044775323,2.441273781281122
ctrpv2,2,5-Fluorouracil,residualized,2.468129232528146,2.040659731655642,15.982073571607684
