dataset,seed,item,method,n_cells,n_tissues,pearson,wt_pearson,wt_pearson_recon
ctrpv2,2,AM-580,residualized,343,22,0.3540355780971055,0.2930617441016502,0.18769556923833233
ctrpv2,2,AM-580,irm,343,22,0.21418566611368053,0.13302762943725072,0.13302762943725072
ctrpv2,2,AT13387,baseline,331,23,0.3589119612615485,-0.5191862737123304,-0.5191862737123304
ctrpv2,2,AT13387,marginal,331,23,0.37041402635464826,0.10846904590370285,0.10846904590370285
ctrpv2,2,AT13387,residualized,331,23,0.3528083919645911,0.11834488519669188,-0.10101254498140842
ctrpv2,2,AT13387,irm,331,23,0.33030651450033016,0.10326816098423222,0.10326816098423222
ctrpv2,2,AT7867,baseline,750,23,0.4554591775113809,-0.24990778687792647,-0.24990778687792647
ctrpv2,2,AT7867,marginal,750,23,0.40552107717217883,0.14524628766351289,0.14524628766351289
ctrpv2,2,AT7867,residualized,750,23,0.4655866969016943,0.20898792342510952,0.16134748321498407
ctrpv2,2,AT7867,irm,750,23,0.3522999810365161,0.09989598563892427,0.09989598563892427
ctrpv2,2,AZ-3146,baseline,240,22,0.5512141184695214,-0.5155900133904946,-0.5155900133904946
ctrpv2,2,AZ-3146,marginal,240,22,0.5380269978203227,0.24828958584368235,0.24828958584368235
ctrpv2,2,AZ-3146,residualized,240,22,0.5790734276255936,0.22287294509657526,-0.03770692973238225
ctrpv2,2,AZ-3146,irm,240,22,0.5170452536049093,0.18262178512592148,0.18262178512592148
ctrpv2,2,AZD-7545,baseline,413,22,0.16191493074994376,-0.32617473356087406,-0.32617473356087406
ctrpv2,2,AZD-7545,marginal,413,22,0.10950263135375844,0.03648182905295756,0.03648182905295756
ctrpv2,2,AZD-7545,residualized,413,22,0.2066121769871028,0.14804328621232668,0.058105705147051434
ctrpv2,2,AZD-7545,irm,413,22,0.061023879271441414,-0.006941719873611136,-0.006941719873611136
ctrpv2,2,AZD1480,baseline,304,23,0.44749540966986084,-0.502554144628362,-0.502554144628362
ctrpv2,2,AZD1480,marginal,304,23,0.4697555137040693,0.17248840409651134,0.17248840409651134
ctrpv2,2,AZD1480,residualized,304,23,0.46796620013347084,0.16724216280721846,-0.09268725977898783
ctrpv2,2,AZD1480,irm,304,23,0.39126773857874103,0.1127269302206023,0.1127269302206023
ctrpv2,2,AZD4547,baseline,694,23,0.26829090955644397,-0.34166363810287476,-0.34166363810287476
ctrpv2,2,AZD4547,marginal,694,23,0.2798004700400682,0.10379358282653951,0.10379358282653951
ctrpv2,2,AZD4547,residualized,694,23,0.30010009713080843,0.15433880911572934,0.032232518063262924
ctrpv2,2,AZD4547,irm,694,23,0.2400988342626349,0.09330794028725,0.09330794028725
ctrpv2,2,AZD6482,baseline,692,22,0.29695153222415827,-0.30735179333509716,-0.30735179333509716
ctrpv2,2,AZD6482,marginal,692,22,0.3492835567026081,0.20211616303972585,0.20211616303972585
ctrpv2,2,AZD6482,residualized,692,22,0.35581910730337857,0.21506516922764962,0.1304098491461363
ctrpv2,2,AZD6482,irm,692,22,0.29474841351548114,0.1296194626648758,0.1296194626648758
ctrpv2,2,AZD7762,baseline,789,23,0.4999523042361891,-0.32578425297754404,-0.32578425297754404
ctrpv2,2,AZD7762,marginal,789,23,0.5642013007333411,0.2859198427430518,0.2859198427430518
ctrpv2,2,AZD7762,residualized,789,23,0.5402952772882866,0.257299043618943,0.17495488071293552
ctrpv2,2,AZD7762,irm,789,23,0.3411413205679267,0.1033526264566954,0.1033526264566954
ctrpv2,2,AZD8055,baseline,660,22,0.1849750832270178,-0.2974426541122383,-0.2974426541122383
ctrpv2,2,AZD8055,marginal,660,22,0.2848461876520139,0.16805762345166256,0.16805762345166256
ctrpv2,2,AZD8055,residualized,660,22,0.27445652379679825,0.21526759595710576,0.14289536352135832
ctrpv2,2,AZD8055,irm,660,22,0.23801893396628676,0.11687418150118702,0.11687418150118702
ctrpv2,2,Aacocf3,baseline,624,22,0.21745533373773965,-0.3740169750266678,-0.3740169750266678
ctrpv2,2,Aacocf3,marginal,624,22,0.2415139329256918,0.10915295421611722,0.10915295421611722
ctrpv2,2,Aacocf3,residualized,624,22,0.2412149594440202,0.12065227857382774,0.0019167641264065585
ctrpv2,2,Aacocf3,irm,624,22,0.17775514252431168,0.06302954723150737,0.06302954723150737
ctrpv2,2,Afatinib,baseline,690,23,0.3349013314134287,-0.2646829786612865,-0.2646829786612865
ctrpv2,2,Afatinib,marginal,690,23,0.43227696727158044,0.27949918113434197,0.27949918113434197
ctrpv2,2,Afatinib,residualized,690,23,0.3994698445162375,0.23195680271516364,0.14507107304633768
ctrpv2,2,Afatinib,irm,690,23,0.38193184805446084,0.256381649146508,0.256381649146508
ctrpv2,2,Alisertib,baseline,492,22,0.5723375008275571,-0.33524324921125,-0.33524324921125
ctrpv2,2,Alisertib,marginal,492,22,0.6501343883815589,0.3729950467422483,0.3729950467422483
ctrpv2,2,Alisertib,residualized,492,22,0.633255498592026,0.3533214126929957,0.28528234526032914
ctrpv2,2,Alisertib,irm,492,22,0.6041338079542834,0.3020725427122423,0.3020725427122423
ctrpv2,2,Alpelisib,baseline,444,22,0.25152850781485436,-0.3910969286317636,-0.3910969286317636
ctrpv2,2,Alpelisib,marginal,444,22,0.25671268567040567,0.1001972028116518,0.1001972028116518
ctrpv2,2,Alpelisib,residualized,444,22,0.28616902536281397,0.15605255063625953,0.03722212219251187
ctrpv2,2,Alpelisib,irm,444,22,0.22455718878490985,0.12253817558900958,0.12253817558900958
ctrpv2,2,Axitinib,baseline,535,23,0.4702826425155947,-0.4109625959707112,-0.4109625959707112
ctrpv2,2,Axitinib,marginal,535,23,0.5735411749152559,0.32380856870899244,0.32380856870899244
ctrpv2,2,Axitinib,residualized,535,23,0.5109316278217031,0.26681776575475535,0.14465416747641982
ctrpv2,2,Axitinib,irm,535,23,0.5516652450446935,0.2906003664192863,0.2906003664192863
ctrpv2,2,Azacitidine,baseline,427,23,0.3801491611788932,-0.35933018766780267,-0.35933018766780267
ctrpv2,2,Azacitidine,marginal,427,23,0.18784714847282058,0.04370688887793233,0.04370688887793233
ctrpv2,2,Azacitidine,residualized,427,23,0.34989815612311,0.024567147725137163,-0.14895411587906884
ctrpv2,2,Azacitidine,irm,427,23,0.11275141112368343,0.020747624762311605,0.020747624762311605
ctrpv2,2,B02,baseline,529,23,0.3920650481634296,-0.3614388304060554,-0.3614388304060554
ctrpv2,2,B02,marginal,529,23,0.3631151411437047,0.17331846411606347,0.17331846411606347
ctrpv2,2,B02,residualized,529,23,0.4077421010020625,0.19311581290008487,0.1097501774097378
ctrpv2,2,B02,irm,529,23,0.1925564638968306,0.03227184802483547,0.03227184802483547
ctrpv2,2,BI-2536,baseline,750,23,0.44306696490595515,-0.3086955574016916,-0.3086955574016916
ctrpv2,2,BI-2536,marginal,750,23,0.5924858476366394,0.41625171085278156,0.41625171085278156
ctrpv2,2,BI-2536,residualized,750,23,0.5925454408117632,0.44226366509407056,0.4029661630117844
ctrpv2,2,BI-2536,irm,750,23,0.5531058768888788,0.36569927391052487,0.36569927391052487
ctrpv2,2,BIBR-1532,baseline,400,22,0.35650377328633065,-0.3744020019073632,-0.3744020019073632
ctrpv2,2,BIBR-1532,marginal,400,22,0.29201683438462067,0.11438807434945306,0.11438807434945306
ctrpv2,2,BIBR-1532,residualized,400,22,0.43507907341387986,0.2801997292962041,0.17690499483030414
ctrpv2,2,BIBR-1532,irm,400,22,0.2725119235548911,0.12251899375306882,0.12251899375306882
ctrpv2,2,BIX-01294,baseline,758,23,0.45767677940480755,-0.2817018166138037,-0.2817018166138037
ctrpv2,2,BIX-01294,marginal,758,23,0.43430380334857155,0.2084558933292743,0.2084558933292743
ctrpv2,2,BIX-01294,residualized,758,23,0.5064094638783914,0.26939468228296026,0.21599188834822006
ctrpv2,2,BIX-01294,irm,758,23,0.41259559162583587,0.21591426642768594,0.21591426642768594
ctrpv2,2,BMS-195614,baseline,362,22,0.20950332904910107,-0.4237940866573803,-0.4237940866573803
ctrpv2,2,BMS-195614,marginal,362,22,0.22313819433276375,0.15246931391783605,0.15246931391783605
ctrpv2,2,BMS-195614,residualized,362,22,0.17623106003691386,0.022775876376027463,-0.12441715845403982
ctrpv2,2,BMS-195614,irm,362,22,0.24671709196291552,0.16004561105756634,0.16004561105756634
ctrpv2,2,BMS-270394,baseline,286,22,0.3239475638416983,-0.4469279372466485,-0.4469279372466485
ctrpv2,2,BMS-270394,marginal,286,22,0.22499088655614174,0.1216631738602122,0.1216631738602122
ctrpv2,2,BMS-270394,residualized,286,22,0.39569120589508217,0.2556442114272905,0.06081408606373365
ctrpv2,2,BMS-270394,irm,286,22,0.24166140002949626,0.15814246572763616,0.15814246572763616
ctrpv2,2,BMS-345541,baseline,727,23,0.3096101615335097,-0.32893570288759566,-0.32893570288759566
ctrpv2,2,BMS-345541,marginal,727,23,0.3538851915231619,0.19730355825237744,0.19730355825237744
ctrpv2,2,BMS-345541,residualized,727,23,0.3789372330944881,0.23440398236128934,0.1418368073517047
ctrpv2,2,BMS-345541,irm,727,23,0.3192993194910183,0.1581948178683076,0.1581948178683076
ctrpv2,2,BMS-536924,baseline,707,23,0.3555295830494785,-0.31250066606146726,-0.31250066606146726
ctrpv2,2,BMS-536924,marginal,707,23,0.34050350671185386,0.15833184525712177,0.15833184525712177
ctrpv2,2,BMS-536924,residualized,707,23,0.39756949050191853,0.18530376888176062,0.029789312480934384
ctrpv2,2,BMS-536924,irm,707,23,0.3320275871731074,0.15475033766859908,0.15475033766859908
ctrpv2,2,BMS-754807,baseline,656,23,0.4121725201504753,-0.35088349779829775,-0.35088349779829775
ctrpv2,2,BMS-754807,marginal,656,23,0.49913711556799656,0.3078641109468469,0.3078641109468469
ctrpv2,2,BMS-754807,residualized,656,23,0.47787886429617515,0.27527163639186053,0.17502399803676733
ctrpv2,2,BMS-754807,irm,656,23,0.45100570584645955,0.27613557629625596,0.27613557629625596
ctrpv2,2,BRD-A02303741-carboplatin_(1-1_mol-mol),baseline,137,20,0.040589440505213646,-0.5072065176430085,-0.5072065176430085
ctrpv2,2,BRD-A02303741-carboplatin_(1-1_mol-mol),marginal,137,20,-0.1024997303095021,-0.1698241100509161,-0.1698241100509161
ctrpv2,2,BRD-A02303741-carboplatin_(1-1_mol-mol),residualized,137,20,0.02373309990852781,-0.05031780873465861,-0.4675481429654338
ctrpv2,2,BRD-A02303741-carboplatin_(1-1_mol-mol),irm,137,20,-0.028305771941477913,-0.09844458850244736,-0.09844458850244736
ctrpv2,2,BRD-A02303741-navitoclax_(2-1_mol-mol),baseline,460,22,0.2829260893489898,-0.3972796080855006,-0.3972796080855006
ctrpv2,2,BRD-A02303741-navitoclax_(2-1_mol-mol),marginal,460,22,0.42844565583228433,0.30416469169155846,0.30416469169155846
ctrpv2,2,BRD-A02303741-navitoclax_(2-1_mol-mol),residualized,460,22,0.43944666138996896,0.36138664433275963,0.26138239791590734
ctrpv2,2,BRD-A02303741-navitoclax_(2-1_mol-mol),irm,460,22,0.3618259089813705,0.21621301284705277,0.21621301284705277
ctrpv2,2,BRD-A71883111,baseline,227,22,0.02835756700832956,-0.5551965433083831,-0.5551965433083831
ctrpv2,2,BRD-A71883111,marginal,227,22,0.17922646421232952,0.10724052159876356,0.10724052159876356
ctrpv2,2,BRD-A71883111,residualized,227,22,0.11816258665021523,0.2607140275823757,-0.36303983627414993
ctrpv2,2,BRD-A71883111,irm,227,22,0.12708305398191408,0.05952309668210469,0.05952309668210469
ctrpv2,2,BRD-A94377914,baseline,373,23,0.5747359223457303,-0.3238806280691633,-0.3238806280691633
ctrpv2,2,BRD-A94377914,marginal,373,23,0.5497909526675163,0.23317883585827867,0.23317883585827867
ctrpv2,2,BRD-A94377914,residualized,373,23,0.6027334905621226,0.25261150194349036,0.167011728466046
ctrpv2,2,BRD-A94377914,irm,373,23,0.48481544189698517,0.2142169211659924,0.2142169211659924
ctrpv2,2,BRD-K02251932,baseline,438,22,0.17600457633574756,-0.3926751545890099,-0.3926751545890099
ctrpv2,2,BRD-K02251932,marginal,438,22,0.11140232658680556,0.0393730837523192,0.0393730837523192
ctrpv2,2,BRD-K02251932,residualized,438,22,0.17264515395223343,0.05188290512177653,-0.1319600887539256
ctrpv2,2,BRD-K02251932,irm,438,22,0.12922007341059363,0.08788558394680132,0.08788558394680132
ctrpv2,2,BRD-K11533227,baseline,332,23,0.23408818751788685,-0.45207957507572955,-0.45207957507572955
ctrpv2,2,BRD-K11533227,marginal,332,23,0.1701566824985521,0.01786290308983202,0.01786290308983202
ctrpv2,2,BRD-K11533227,residualized,332,23,0.24627796777592517,0.07891512276774104,-0.23533477619393672
ctrpv2,2,BRD-K11533227,irm,332,23,0.11353147324408179,-0.008267396586704548,-0.008267396586704548
ctrpv2,2,BRD-K13999467,baseline,652,22,0.38173304503748684,-0.3153559326383553,-0.3153559326383553
ctrpv2,2,BRD-K13999467,marginal,652,22,0.21307057847885108,0.07153568328728613,0.07153568328728613
ctrpv2,2,BRD-K13999467,residualized,652,22,0.4044733025614313,0.1718939945214475,0.07771446732660155
ctrpv2,2,BRD-K13999467,irm,652,22,0.17740023452000095,0.04877231994040578,0.04877231994040578
ctrpv2,2,BRD-K14844214,baseline,295,22,0.13641231483389588,-0.39335007313966514,-0.39335007313966514
ctrpv2,2,BRD-K14844214,marginal,295,22,0.10610301700185885,-0.04206151725075939,-0.04206151725075939
ctrpv2,2,BRD-K14844214,residualized,295,22,0.09511995083164405,-0.06421252149883398,-0.33179172278891444
ctrpv2,2,BRD-K14844214,irm,295,22,0.12022829502877999,0.018748146755170177,0.018748146755170177
ctrpv2,2,BRD-K19103580,baseline,457,22,0.27308154660781814,-0.3398776657690477,-0.3398776657690477
ctrpv2,2,BRD-K19103580,marginal,457,22,0.1258967541034327,0.03082441389786305,0.03082441389786305
ctrpv2,2,BRD-K19103580,residualized,457,22,0.23251745252444897,-0.009383421727512978,-0.14690111328045233
ctrpv2,2,BRD-K19103580,irm,457,22,0.10920964484221155,0.028158781733617484,0.028158781733617484
ctrpv2,2,BRD-K24690302,baseline,453,23,0.4342985215529563,-0.4147526818210623,-0.4147526818210623
ctrpv2,2,BRD-K24690302,marginal,453,23,0.3022826159195377,0.115593642694039,0.115593642694039
ctrpv2,2,BRD-K24690302,residualized,453,23,0.476655273745931,0.23262678496794725,0.08553472983922195
ctrpv2,2,BRD-K24690302,irm,453,23,0.2238358026067407,0.07144683482028431,0.07144683482028431
ctrpv2,2,BRD-K26531177,baseline,743,23,0.2480925637563982,-0.3170123035825413,-0.3170123035825413
ctrpv2,2,BRD-K26531177,marginal,743,23,0.34535148626637946,0.2334200375391627,0.2334200375391627
ctrpv2,2,BRD-K26531177,residualized,743,23,0.32769192876332515,0.2246797445111877,0.10959236515124714
ctrpv2,2,BRD-K26531177,irm,743,23,0.258053521257622,0.1648856698677681,0.1648856698677681
ctrpv2,2,BRD-K27188169-navitoclax_(2-1_mol-mol),baseline,118,20,0.2495472950955929,-0.4595891383999716,-0.4595891383999716
ctrpv2,2,BRD-K27188169-navitoclax_(2-1_mol-mol),marginal,118,20,0.2001706991700978,-0.0532664179113336,-0.0532664179113336
ctrpv2,2,BRD-K27188169-navitoclax_(2-1_mol-mol),residualized,118,20,0.1748801197053127,-0.07890650539859594,-0.35451936752571267
ctrpv2,2,BRD-K27188169-navitoclax_(2-1_mol-mol),irm,118,20,0.230547024109187,-0.056377047609473284,-0.056377047609473284
ctrpv2,2,BRD-K28456706,baseline,190,20,0.1556039399126386,-0.6593491800290869,-0.6593491800290869
ctrpv2,2,BRD-K28456706,marginal,190,20,0.2383509910798785,0.15223836640124905,0.15223836640124905
ctrpv2,2,BRD-K28456706,residualized,190,20,0.11888177085399086,-0.018092858836983847,-0.43080192667916506
ctrpv2,2,BRD-K28456706,irm,190,20,0.20711131921633716,0.11080747093043368,0.11080747093043368
ctrpv2,2,BRD-K34222889,baseline,745,22,0.5345856569601684,-0.2734507558400376,-0.2734507558400376
ctrpv2,2,BRD-K34222889,marginal,745,22,0.6152071669675232,0.3677778577059025,0.3677778577059025
ctrpv2,2,BRD-K34222889,residualized,745,22,0.6006209088755913,0.34455617105717407,0.3017935808749225
ctrpv2,2,BRD-K34222889,irm,745,22,0.5089482740073938,0.2191617257508925,0.2191617257508925
ctrpv2,2,BRD-K41597374,baseline,612,22,0.3384056283146675,-0.4223876623811083,-0.4223876623811083
ctrpv2,2,BRD-K41597374,marginal,612,22,0.23286436312867986,0.0730250348743074,0.0730250348743074
ctrpv2,2,BRD-K41597374,residualized,612,22,0.3610231128289253,0.1435219954022813,-0.03397833593621346
ctrpv2,2,BRD-K41597374,irm,612,22,0.19349173925027296,0.08175582511491228,0.08175582511491228
ctrpv2,2,BRD-K42260513,baseline,177,22,0.1445408675563755,-0.5363293522953941,-0.5363293522953941
ctrpv2,2,BRD-K42260513,marginal,177,22,-0.04800582371676356,-0.1554838807425561,-0.1554838807425561
ctrpv2,2,BRD-K42260513,residualized,177,22,0.19230775855792637,0.15176465784922624,-0.18689238729013233
ctrpv2,2,BRD-K42260513,irm,177,22,-0.06682576603336998,-0.1308996916230775,-0.1308996916230775
ctrpv2,2,BRD-K45681478,baseline,666,23,0.28362194737965374,-0.32940873418001676,-0.32940873418001676
ctrpv2,2,BRD-K45681478,marginal,666,23,0.29976542009037827,0.19000052992362668,0.19000052992362668
ctrpv2,2,BRD-K45681478,residualized,666,23,0.3400316740805252,0.21139319721616265,0.1364725199800809
ctrpv2,2,BRD-K45681478,irm,666,23,0.2721565031606147,0.18561888695480125,0.18561888695480125
ctrpv2,2,BRD-K50799972,baseline,428,22,0.30349121991926575,-0.35736996431166096,-0.35736996431166096
ctrpv2,2,BRD-K50799972,marginal,428,22,0.20497119374317568,0.09178704674009489,0.09178704674009489
ctrpv2,2,BRD-K50799972,residualized,428,22,0.2945446287824308,0.08424283631872016,-0.0440311459120463
ctrpv2,2,BRD-K50799972,irm,428,22,0.18723047153715322,0.07342189484136658,0.07342189484136658
ctrpv2,2,BRD-K51490254,baseline,361,22,0.18693510204786823,-0.4113223240983082,-0.4113223240983082
ctrpv2,2,BRD-K51490254,marginal,361,22,0.1104947423767266,-0.04935780311395629,-0.04935780311395629
ctrpv2,2,BRD-K51490254,residualized,361,22,0.2625804012736446,0.1966734289131098,-0.02816107641615322
ctrpv2,2,BRD-K51490254,irm,361,22,0.04308319561259217,-0.07180904664799166,-0.07180904664799166
ctrpv2,2,BRD-K52037352,baseline,298,22,0.20973958085250868,-0.46261632753518955,-0.46261632753518955
ctrpv2,2,BRD-K52037352,marginal,298,22,0.14601017886555667,0.1095867996015673,0.1095867996015673
ctrpv2,2,BRD-K52037352,residualized,298,22,0.19800039712656528,0.05648492619461498,-0.13123129693076058
ctrpv2,2,BRD-K52037352,irm,298,22,0.10171463652138663,0.03203063564361341,0.03203063564361341
ctrpv2,2,BRD-K55116708,baseline,442,22,0.4786072138253807,-0.37474384885087303,-0.37474384885087303
ctrpv2,2,BRD-K55116708,marginal,442,22,0.4707097850363821,0.15990775744978034,0.15990775744978034
ctrpv2,2,BRD-K55116708,residualized,442,22,0.4920847449373386,0.15970754671195067,0.02336683275997048
ctrpv2,2,BRD-K55116708,irm,442,22,0.44482517870828175,0.15932241659976104,0.15932241659976104
ctrpv2,2,BRD-K55473186,baseline,142,21,0.09123249017811311,-0.4760929968211255,-0.4760929968211255
ctrpv2,2,BRD-K55473186,marginal,142,21,0.04788098919662631,-0.17804169160108188,-0.17804169160108188
ctrpv2,2,BRD-K55473186,residualized,142,21,0.10093489385266777,0.01057183537387858,-0.3723370123867253
ctrpv2,2,BRD-K55473186,irm,142,21,0.028167361940958775,-0.1466329571703472,-0.1466329571703472
ctrpv2,2,BRD-K58306044-001-01-3,baseline,163,21,0.13290160465901038,-0.37029455480101353,-0.37029455480101353
ctrpv2,2,BRD-K58306044-001-01-3,marginal,163,21,-0.11330750311010639,-0.11797587078421527,-0.11797587078421527
ctrpv2,2,BRD-K58306044-001-01-3,residualized,163,21,0.10352194328443041,-0.029330380075733735,-0.2861345300672462
ctrpv2,2,BRD-K58306044-001-01-3,irm,163,21,-0.10749142467321003,-0.135361128578412,-0.135361128578412
ctrpv2,2,BRD-K61166597,baseline,319,21,0.4052112283803971,-0.44082389472790917,-0.44082389472790917
ctrpv2,2,BRD-K61166597,marginal,319,21,0.43669370447368067,0.11517808804566286,0.11517808804566286
ctrpv2,2,BRD-K61166597,residualized,319,21,0.40039499238446624,0.09933366960380367,-0.09334270583952395
ctrpv2,2,BRD-K61166597,irm,319,21,0.3594821590305856,0.06609223481077019,0.06609223481077019
ctrpv2,2,BRD-K66453893,baseline,495,23,0.38108197353106527,-0.3688598190063796,-0.3688598190063796
ctrpv2,2,BRD-K66453893,marginal,495,23,0.47789265357041644,0.2846271778723721,0.2846271778723721
ctrpv2,2,BRD-K66453893,residualized,495,23,0.45776343455060353,0.2745713705580251,0.16861958486672252
ctrpv2,2,BRD-K66453893,irm,495,23,0.32406830352848226,0.15539557026434708,0.15539557026434708
ctrpv2,2,BRD-K66532283,baseline,398,21,0.4827523954520838,-0.3848344786503873,-0.3848344786503873
ctrpv2,2,BRD-K66532283,marginal,398,21,0.46184291271157185,0.13591519362644086,0.13591519362644086
